d_x,n,z_key,method,truth,mean_estimate,bias,variance,mse,rmse,repetitions
12,2000,z09,trajectory_is,0.49969554013601913,0.49002599771884314,-0.00966954241717584,0.002422389037964938,0.002515889088522501,0.05015863922119998,100
16,2000,z00,exact_finite_horizon_mis,0.4886308547507026,0.48865272559096695,2.1870840264351377e-05,8.574611902923194e-06,8.575090236577062e-06,0.002928325500448518,100
16,2000,z00,full_pdis,0.4886308547507026,0.4852272934708943,-0.0034035612798082983,0.0010794833153065868,0.001091067544691997,0.033031311579953905,100
16,2000,z00,ours_k5,0.4886308547507026,0.4885690653739603,-6.178937674237327e-05,3.328223561974557e-06,3.3320414890527685e-06,0.0018253880379395413,100
16,2000,z00,self_normalized_pdis,0.4886308547507026,0.4886579323640921,2.7077613389482336e-05,1.074813245076424e-05,1.0748865647911111e-05,0.0032785462705155026,100
16,2000,z00,sequential_dr,0.4886308547507026,0.4886640961668878,3.3241416185249006e-05,1.065780494476227e-05,1.0658909936512271e-05,0.003264798605812045,100
16,2000,z00,trajectory_is,0.4886308547507026,0.48487020592734686,-0.0037606488233557583,0.0012612143443819861,0.0012753568239545932,0.03571213832794941,100
16,2000,z01,exact_finite_horizon_mis,0.4864725105267679,0.48698941569024823,0.0005169051634803979,1.0724290592538892e-05,1.099148154057159e-05,0.0033153403355570587,100
16,2000,z01,full_pdis,0.4864725105267679,0.4858498192005951,-0.0006226913261727446,0.0013163781693120524,0.0013167659137997435,0.03628726930756493,100
16,2000,z01,ours_k5,0.4864725105267679,0.487075451267509,0.0006029407407411353,4.4528854233110995e-06,4.816422960156569e-06,0.0021946350403100213,100
16,2000,z01,self_normalized_pdis,0.4864725105267679,0.48696455850692216,0.0004920479801543215,1.3069116778333988e-05,1.3311227993107939e-05,0.003648455562715262,100
16,2000,z01,sequential_dr,0.4864725105267679,0.48693398360530826,0.0004614730785403609,1.2646451499955716e-05,1.2859408902173231e-05,0.003586001798964026,100
16,2000,z01,trajectory_is,0.4864725105267679,0.48567281087111375,-0.0007996996556542213,0.001586720534864472,0.0015873600544037253,0.03984168739403146,100
16,2000,z02,exact_finite_horizon_mis,0.4908799430332202,0.4901223288090829,-0.0007576142241372641,1.007158321446796e-05,1.064556252708307e-05,0.003262753825694343,100
16,2000,z02,full_pdis,0.4908799430332202,0.4881099080198233,-0.002770035013396917,0.0011699036470421195,0.0011775767410175642,0.03431583804918021,100
16,2000,z02,ours_k5,0.4908799430332202,0.4901163371821887,-0.0007636058510315125,3.1457402143422362e-06,3.7288341100717954e-06,0.0019310189305317012,100
16,2000,z02,self_normalized_pdis,0.4908799430332202,0.49024156436656274,-0.0006383786666573493,1.2483274759683081e-05,1.28908020817263e-05,0.003590376314779037,100
16,2000,z02,sequential_dr,0.4908799430332202,0.4902015990798623,-0.0006783439533577929,1.2373127430777212e-05,1.283327794983429e-05,0.0035823564800050666,100
16,2000,z02,trajectory_is,0.4908799430332202,0.48809462604464676,-0.002785316988573441,0.0013826801045925484,0.0013904380953193842,0.03728857861757919,100
16,2000,z03,exact_finite_horizon_mis,0.48645788369152054,0.4871034788709286,0.0006455951794079834,8.437566592462176e-06,8.854359728137003e-06,0.0029756276191985117,100
16,2000,z03,full_pdis,0.48645788369152054,0.4853379981052518,-0.0011198855862688045,0.0016725666023945432,0.001673820746120876,0.0409123544436259,100
16,2000,z03,ours_k5,0.48645788369152054,0.48702210041954175,0.000564216728021264,4.329100688320266e-06,4.6474412044992875e-06,0.0021557924771413613,100
16,2000,z03,self_normalized_pdis,0.48645788369152054,0.487125628253367,0.0006677445618464855,9.766592457684341e-06,1.0212475257559901e-05,0.003195696365044699,100
16,2000,z03,sequential_dr,0.48645788369152054,0.4871584659718403,0.0007005822803197293,9.516723306485993e-06,1.0007538837983982e-05,0.003163469430543621,100
16,2000,z03,trajectory_is,0.48645788369152054,0.4848632646119071,-0.0015946190796135046,0.001941354006456064,0.001943896816465131,0.04408964522952222,100
16,2000,z04,exact_finite_horizon_mis,0.4908374904718217,0.4901838908520887,-0.0006535996197329785,9.844203542476758e-06,1.0271396005391855e-05,0.003204901871413828,100
16,2000,z04,full_pdis,0.4908374904718217,0.48346968812667,-0.007367802345151641,0.0012588716782629267,0.0013131561896601493,0.03623749701152315,100
16,2000,z04,ours_k5,0.4908374904718217,0.49015214399035195,-0.0006853464814698084,4.4585994809617455e-06,4.9282992806247925e-06,0.002219977315340135,100
16,2000,z04,self_normalized_pdis,0.4908374904718217,0.49013190970118936,-0.0007055807706323086,1.1660567798585969e-05,1.215841202247205e-05,0.003486891455504752,100
16,2000,z04,sequential_dr,0.4908374904718217,0.4901105028854348,-0.0007269875863868852,1.1468019125943767e-05,1.1996530076704398e-05,0.0034636007386395443,100
16,2000,z04,trajectory_is,0.4908374904718217,0.48264731451197335,-0.00819017595984838,0.001535928232234613,0.0016030072144878915,0.040037572534906404,100
16,2000,z05,exact_finite_horizon_mis,0.4823106517637413,0.4839882361086509,0.0016775843449095085,9.165764387444504e-06,1.198005362172997e-05,0.0034612214060545116,100
16,2000,z05,full_pdis,0.4823106517637413,0.48017669061649326,-0.0021339611472480594,0.0010300422334663301,0.0010345960236442945,0.03216513677328754,100
16,2000,z05,ours_k5,0.4823106517637413,0.48380115888528563,0.0014905071215443172,3.787638370010929e-06,6.009249849385257e-06,0.002451377133242712,100
16,2000,z05,self_normalized_pdis,0.4823106517637413,0.48406933442103556,0.0017586826572942838,1.020926728011084e-05,1.3302231969178521e-05,0.0036472225006405246,100
16,2000,z05,sequential_dr,0.4823106517637413,0.4840641839655941,0.0017535322018527478,9.805899042725471e-06,1.2880774225660014e-05,0.00358897955213735,100
16,2000,z05,trajectory_is,0.4823106517637413,0.4801347598739202,-0.002175891889821052,0.001231833099721063,0.001236567605237252,0.03516486321937357,100
16,2000,z06,exact_finite_horizon_mis,0.4950453571549563,0.49338071843024417,-0.0016646387247121154,1.045344411477221e-05,1.3224466198583384e-05,0.003636545915918481,100
16,2000,z06,full_pdis,0.4950453571549563,0.48838894383333964,-0.006656413321616611,0.001283797381972607,0.0013281052202808016,0.03644317796626416,100
16,2000,z06,ours_k5,0.4950453571549563,0.4934232957849413,-0.0016220613700149366,3.258217347754976e-06,5.889300435849708e-06,0.0024267880904293455,100
16,2000,z06,self_normalized_pdis,0.4950453571549563,0.493325076141976,-0.0017202810129802498,1.2686520573277109e-05,1.5645887336897465e-05,0.003955488255183861,100
16,2000,z06,sequential_dr,0.4950453571549563,0.4932987510204952,-0.0017466061344610878,1.2474240206473452e-05,1.552487319541056e-05,0.003940161569708857,100
16,2000,z06,trajectory_is,0.4950453571549563,0.4874885847275898,-0.007556772427366445,0.0015425599798718594,0.0015996647893908656,0.03999580964789769,100
16,2000,z07,exact_finite_horizon_mis,0.4807350830148227,0.48255240537079735,0.0018173223559746216,1.1190892606408986e-05,1.4493553151934134e-05,0.0038070399461962745,100
16,2000,z07,full_pdis,0.4807350830148227,0.48185531462721465,0.0011202316123918655,0.001559145313864513,0.0015604002327299152,0.03950190163435066,100
16,2000,z07,ours_k5,0.4807350830148227,0.4826559834020573,0.0019209003872346258,5.212342096790921e-06,8.902200394469057e-06,0.0029836555421946845,100
16,2000,z07,self_normalized_pdis,0.4807350830148227,0.48265522594198623,0.001920142927163508,1.4176215009460461e-05,1.7863163870196507e-05,0.0042264836294722006,100
16,2000,z07,sequential_dr,0.4807350830148227,0.4826447457474447,0.0019096627326219307,1.434890408949569e-05,1.7995715841860753e-05,0.004242135764194818,100
16,2000,z07,trajectory_is,0.4807350830148227,0.48183615765896554,0.0011010746441428416,0.0018642801882925303,0.0018654925536645047,0.04319134813437183,100
16,2000,z08,exact_finite_horizon_mis,0.4871427515843208,0.48758403351581037,0.00044128193148955716,1.1213897656906271e-05,1.1408627399965429e-05,0.0033776659692701157,100
16,2000,z08,full_pdis,0.4871427515843208,0.48133087187476803,-0.0058118797095528555,0.001103426668419227,0.001137204614177539,0.03372246453297177,100
16,2000,z08,ours_k5,0.4871427515843208,0.48740606902417855,0.0002633174398577698,4.3502105159221415e-06,4.419546590055391e-06,0.0021022717688385087,100
16,2000,z08,self_normalized_pdis,0.4871427515843208,0.48766944137397034,0.0005266897896495399,1.3199380670262416e-05,1.3476782804783493e-05,0.0036710737945161893,100
16,2000,z08,sequential_dr,0.4871427515843208,0.48766299170481725,0.0005202401204965113,1.220030804298296e-05,1.2470957825957186e-05,0.003531424333885293,100
16,2000,z08,trajectory_is,0.4871427515843208,0.48104664916552453,-0.00609610241879641,0.0013563958174334374,0.0013935582821338927,0.037330393543785374,100
16,2000,z09,exact_finite_horizon_mis,0.4934430180307198,0.49205507022050726,-0.0013879478102125414,1.2380253418831674e-05,1.430665254270546e-05,0.00378241358694491,100
16,2000,z09,full_pdis,0.4934430180307198,0.48625795931067683,-0.007185058720042967,0.0013116006351698046,0.0013632257039802697,0.03692188651708184,100
16,2000,z09,ours_k5,0.4934430180307198,0.49213361745603457,-0.0013094005746852283,4.604428369649083e-06,6.31895823463509e-06,0.0025137538134501337,100
16,2000,z09,self_normalized_pdis,0.4934430180307198,0.4919330621056599,-0.001509955925059881,1.5456504033351625e-05,1.7736470928975064e-05,0.004211468975188475,100
16,2000,z09,sequential_dr,0.4934430180307198,0.4918784550761266,-0.001564562954593277,1.4748691715268628e-05,1.7196548954154265e-05,0.004146872189271604,100
16,2000,z09,trajectory_is,0.4934430180307198,0.48493155892483975,-0.008511459105879993,0.0016069140404077597,0.0016793589765188278,0.04097998263199763,100
